,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
22205,4.0,3.0,,,4.0,3.0,,,2.0,2.0
22206,4.0,2.0,,,4.0,2.0,,,3.0,2.0
22207,4.0,2.0,,,4.0,3.0,,,3.0,2.0
22208,5.0,2.0,,,,,,,2.0,2.0
22209,6.0,2.0,0.0,2.0,,,,,3.0,2.0
22210,6.0,3.0,,,,,,,3.0,1.0
22211,5.0,3.0,,,,,,,2.0,1.0
22212,6.0,3.0,,,,,,,3.0,1.0
22213,6.0,3.0,,,,,,,3.0,1.0
22214,6.0,4.0,,,5.0,4.0,,,3.0,1.0
22215,6.0,4.0,,,5.0,4.0,,,3.0,1.0
22216,6.0,3.0,,,,,,,3.0,1.0
22217,6.0,2.0,1.0,2.0,,,,,3.0,1.0
22218,5.0,2.0,0.0,2.0,5.0,5.0,,,3.0,2.0
22219,5.0,2.0,,,,,,,2.0,2.0
22220,5.0,1.0,1.0,1.0,,,,,2.0,2.0
22221,4.0,1.0,,,,,,,3.0,1.0
22222,4.0,1.0,,,,,,,3.0,1.0
22223,4.0,0.0,1.0,0.0,,,,,2.0,1.0
22224,4.0,0.0,1.0,0.0,,,,,2.0,1.0
22225,4.0,0.0,,,,,,,2.0,2.0
22226,4.0,1.0,,,,,,,3.0,2.0
22227,3.0,1.0,,,,,,,3.0,2.0
22228,3.0,0.0,0.0,0.0,,,,,2.0,2.0
22229,3.0,0.0,0.0,0.0,,,,,2.0,2.0
22230,4.0,0.0,0.0,0.0,,,,,2.0,2.0
22231,5.0,0.0,0.0,0.0,5.0,3.0,,,2.0,2.0
22232,5.0,0.0,,,5.0,3.0,,,2.0,2.0
22233,6.0,0.0,0.0,0.0,,,,,0.0,2.0
22234,6.0,1.0,,,6.0,3.0,,,3.0,2.0
22235,6.0,0.0,0.0,0.0,6.0,4.0,,,0.0,2.0
22236,6.0,1.0,0.0,1.0,6.0,4.0,,,3.0,2.0
22237,6.0,1.0,1.0,1.0,6.0,4.0,,,3.0,2.0
22238,5.0,1.0,,,,,,,2.0,2.0
22239,6.0,1.0,,,,,,,3.0,2.0
22240,6.0,0.0,,,6.0,4.0,,,0.0,2.0
22241,6.0,1.0,,,6.0,4.0,,,3.0,2.0
22242,6.0,0.0,,,6.0,5.0,,,0.0,2.0
22243,6.0,1.0,,,6.0,6.0,,,3.0,2.0
22244,5.0,1.0,,,,,,,3.0,2.0
22245,5.0,2.0,,,,,,,3.0,2.0
22246,6.0,2.0,,,,,,,3.0,2.0
22247,5.0,2.0,,,,,,,2.0,2.0
22248,5.0,1.0,,,,,,,3.0,2.0
22249,4.0,1.0,,,,,,,3.0,2.0
22250,5.0,1.0,,,,,,,3.0,2.0
22251,6.0,1.0,,,,,,,3.0,2.0
22252,6.0,2.0,,,,,,,3.0,2.0
22253,6.0,2.0,,,,,,,3.0,2.0
22254,6.0,3.0,,,,,,,3.0,1.0
22255,6.0,3.0,,,,,,,3.0,1.0
22256,6.0,2.0,,,,,,,3.0,0.0
22257,6.0,3.0,,,,,,,3.0,0.0
22258,6.0,3.0,,,,,,,3.0,0.0
22259,6.0,2.0,,,,,,,3.0,0.0
22260,6.0,1.0,,,,,,,3.0,0.0
22261,6.0,1.0,,,,,,,3.0,0.0
22262,6.0,0.0,6.0,5.0,,,,,0.0,0.0
22263,6.0,0.0,,,,,,,0.0,0.0
22264,6.0,1.0,,,,,,,3.0,1.0
22265,6.0,1.0,,,,,,,3.0,1.0
22266,6.0,1.0,6.0,4.0,,,,,3.0,0.0
22267,6.0,0.0,6.0,4.0,,,,,0.0,0.0
22268,6.0,0.0,6.0,3.0,,,,,0.0,1.0
22269,6.0,0.0,6.0,3.0,,,,,0.0,1.0
22270,6.0,0.0,6.0,2.0,,,,,0.0,1.0
22271,5.0,0.0,,,,,,,2.0,1.0
22272,5.0,1.0,5.0,1.0,,,,,3.0,1.0
22273,5.0,1.0,6.0,1.0,,,,,2.0,1.0
22274,5.0,2.0,,,,,5.0,2.0,0.0,1.0
22275,5.0,1.0,6.0,1.0,,,5.0,1.0,0.0,1.0
22276,5.0,1.0,6.0,1.0,,,5.0,2.0,3.0,1.0
22277,5.0,0.0,,,,,5.0,1.0,0.0,1.0
22278,5.0,1.0,5.0,1.0,,,4.0,1.0,2.0,1.0
22279,6.0,1.0,4.0,1.0,6.0,4.0,5.0,1.0,1.0,1.0
22280,6.0,1.0,,,6.0,4.0,,,1.0,1.0
22281,6.0,0.0,,,6.0,4.0,6.0,0.0,0.0,1.0
22282,6.0,0.0,,,6.0,4.0,5.0,0.0,1.0,2.0
22283,6.0,0.0,,,6.0,3.0,5.0,0.0,1.0,2.0
22284,6.0,0.0,,,6.0,2.0,5.0,0.0,1.0,2.0
22285,6.0,0.0,,,6.0,3.0,4.0,0.0,1.0,2.0
22286,5.0,0.0,,,5.0,3.0,,,2.0,2.0
22287,5.0,0.0,,,5.0,3.0,,,2.0,2.0
22288,6.0,0.0,,,,,,,0.0,2.0
22289,6.0,0.0,,,6.0,3.0,,,0.0,2.0
22290,6.0,0.0,,,6.0,4.0,,,0.0,2.0
22291,6.0,0.0,1.0,0.0,,,,,0.0,1.0
22292,6.0,0.0,1.0,0.0,,,,,0.0,2.0
22293,6.0,0.0,1.0,0.0,,,,,0.0,1.0
22294,6.0,0.0,1.0,0.0,,,,,0.0,2.0
22295,5.0,0.0,,,,,,,2.0,2.0
22296,6.0,0.0,1.0,0.0,6.0,2.0,,,0.0,2.0
22297,6.0,1.0,1.0,1.0,6.0,3.0,,,3.0,2.0
22298,5.0,1.0,1.0,1.0,,,,,2.0,2.0
22299,4.0,1.0,2.0,1.0,,,,,2.0,2.0
22300,5.0,1.0,,,,,,,2.0,2.0
22301,5.0,2.0,,,6.0,2.0,1.0,2.0,2.0,2.0
22302,4.0,2.0,,,,,1.0,2.0,2.0,2.0
22303,5.0,2.0,,,,,2.0,2.0,2.0,2.0
22304,6.0,2.0,,,6.0,2.0,,,1.0,2.0
22305,6.0,1.0,,,6.0,1.0,,,1.0,2.0
22306,6.0,2.0,,,6.0,1.0,,,1.0,2.0
22307,5.0,2.0,,,6.0,2.0,,,2.0,1.0
22308,5.0,1.0,5.0,0.0,,,2.0,1.0,2.0,1.0
22309,4.0,1.0,,,,,,,2.0,1.0
22310,3.0,1.0,,,,,3.0,2.0,3.0,1.0
22311,2.0,1.0,,,,,,,3.0,1.0
22312,3.0,1.0,,,,,3.0,2.0,3.0,1.0
22313,3.0,0.0,4.0,0.0,,,3.0,1.0,0.0,1.0
22314,3.0,0.0,4.0,0.0,,,3.0,2.0,0.0,1.0
22315,3.0,0.0,,,,,,,0.0,2.0
22316,3.0,0.0,,,,,,,0.0,1.0
22317,3.0,1.0,5.0,1.0,,,,,0.0,0.0
22318,4.0,1.0,,,4.0,3.0,,,0.0,1.0
22319,4.0,0.0,6.0,0.0,,,4.0,2.0,0.0,0.0
22320,4.0,0.0,6.0,0.0,,,4.0,1.0,0.0,0.0
22321,4.0,0.0,6.0,0.0,,,4.0,0.0,0.0,1.0
22322,3.0,0.0,6.0,0.0,3.0,4.0,4.0,0.0,0.0,1.0
22323,3.0,0.0,5.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0
22324,3.0,1.0,,,,,,,1.0,1.0
22325,3.0,2.0,,,,,,,1.0,1.0
22326,3.0,3.0,,,,,,,1.0,1.0
22327,4.0,3.0,4.0,1.0,,,,,2.0,1.0
22328,5.0,3.0,,,,,,,2.0,1.0
22329,5.0,3.0,,,,,,,2.0,1.0
22330,5.0,2.0,,,,,0.0,2.0,2.0,1.0
22331,5.0,2.0,,,,,,,2.0,1.0
22332,5.0,1.0,,,,,0.0,1.0,2.0,1.0
22333,5.0,1.0,,,,,,,2.0,1.0
22334,5.0,2.0,,,,,,,2.0,1.0
22335,4.0,2.0,,,,,,,2.0,1.0
22336,3.0,2.0,3.0,1.0,,,,,2.0,1.0
22337,3.0,2.0,,,,,,,2.0,1.0
22338,3.0,2.0,2.0,2.0,,,,,2.0,1.0
22339,2.0,2.0,3.0,2.0,,,,,1.0,0.0
22340,2.0,3.0,,,,,,,1.0,0.0
22341,1.0,3.0,,,1.0,4.0,,,1.0,0.0
22342,0.0,3.0,,,,,0.0,0.0,1.0,0.0
22343,0.0,3.0,,,1.0,3.0,0.0,0.0,1.0,0.0
22344,0.0,4.0,,,,,0.0,1.0,1.0,0.0
22345,0.0,4.0,4.0,4.0,1.0,4.0,0.0,1.0,1.0,0.0
22346,1.0,4.0,5.0,4.0,0.0,4.0,,,1.0,0.0
22347,1.0,3.0,,,1.0,4.0,,,1.0,0.0
22348,1.0,3.0,,,1.0,3.0,,,1.0,0.0
22349,1.0,2.0,,,1.0,2.0,,,1.0,3.0
22350,2.0,2.0,,,2.0,2.0,,,1.0,3.0
22351,1.0,2.0,,,1.0,2.0,1.0,0.0,1.0,0.0
22352,0.0,2.0,,,1.0,2.0,0.0,0.0,1.0,0.0
22353,0.0,1.0,,,1.0,1.0,0.0,1.0,1.0,3.0
22354,1.0,1.0,,,0.0,1.0,1.0,1.0,0.0,3.0
22355,1.0,2.0,,,1.0,1.0,1.0,2.0,0.0,3.0
22356,1.0,2.0,,,1.0,2.0,1.0,3.0,3.0,3.0
22357,0.0,2.0,,,2.0,2.0,,,3.0,3.0
22358,1.0,2.0,,,,,1.0,5.0,3.0,3.0
22359,2.0,2.0,,,2.0,0.0,2.0,5.0,3.0,3.0
22360,2.0,3.0,,,2.0,0.0,2.0,4.0,3.0,3.0
22361,1.0,3.0,,,1.0,0.0,2.0,3.0,0.0,0.0
22362,1.0,4.0,6.0,4.0,1.0,1.0,,,0.0,0.0
22363,0.0,4.0,,,,,2.0,4.0,1.0,0.0
22364,1.0,4.0,,,1.0,0.0,2.0,4.0,0.0,3.0
22365,1.0,4.0,,,,,2.0,4.0,0.0,0.0
22366,1.0,5.0,,,1.0,0.0,1.0,4.0,1.0,3.0
22367,1.0,6.0,6.0,6.0,1.0,0.0,1.0,4.0,0.0,3.0
22368,1.0,6.0,6.0,6.0,1.0,0.0,1.0,5.0,0.0,3.0
22369,1.0,5.0,,,1.0,1.0,1.0,4.0,1.0,0.0
22370,2.0,5.0,6.0,5.0,2.0,1.0,,,2.0,0.0
22371,2.0,4.0,,,2.0,2.0,1.0,4.0,2.0,0.0
22372,2.0,5.0,4.0,5.0,,,,,1.0,3.0
22373,2.0,5.0,4.0,5.0,,,,,1.0,3.0
22374,2.0,5.0,3.0,5.0,2.0,2.0,1.0,5.0,2.0,3.0
22375,3.0,5.0,3.0,5.0,,,1.0,5.0,2.0,3.0
22376,2.0,5.0,3.0,5.0,2.0,2.0,1.0,5.0,2.0,3.0
22377,3.0,5.0,3.0,6.0,,,,,2.0,3.0
22378,3.0,5.0,,,,,,,1.0,3.0
22379,4.0,5.0,,,,,,,2.0,3.0
22380,5.0,5.0,,,,,,,2.0,3.0
22381,5.0,4.0,,,,,,,2.0,3.0
22382,5.0,5.0,,,,,,,1.0,3.0
22383,4.0,5.0,4.0,6.0,,,,,1.0,3.0
22384,4.0,5.0,,,,,,,1.0,0.0
22385,3.0,5.0,,,3.0,5.0,3.0,2.0,1.0,0.0
22386,2.0,5.0,,,4.0,5.0,,,1.0,0.0
22387,1.0,5.0,5.0,5.0,,,,,1.0,0.0
22388,1.0,4.0,,,,,,,1.0,0.0
22389,1.0,3.0,,,,,,,0.0,0.0
22390,1.0,3.0,,,,,,,0.0,0.0
22391,0.0,3.0,,,,,,,1.0,0.0
22392,0.0,3.0,,,,,,,1.0,2.0
22393,1.0,3.0,,,,,,,0.0,1.0
22394,1.0,4.0,,,,,,,1.0,2.0
22395,1.0,4.0,2.0,4.0,,,,,1.0,1.0
22396,2.0,4.0,2.0,5.0,,,2.0,1.0,1.0,1.0
22397,2.0,4.0,2.0,4.0,,,,,1.0,1.0
22398,3.0,4.0,1.0,4.0,3.0,5.0,,,1.0,2.0
22399,4.0,4.0,2.0,4.0,,,,,1.0,1.0
22400,5.0,4.0,2.0,4.0,,,,,1.0,1.0
22401,4.0,4.0,,,,,,,1.0,1.0
22402,5.0,4.0,,,,,,,2.0,2.0
22403,5.0,4.0,,,,,,,2.0,2.0
22404,5.0,5.0,2.0,5.0,,,,,1.0,2.0
22405,6.0,5.0,2.0,5.0,,,,,1.0,2.0
22406,5.0,5.0,3.0,5.0,5.0,6.0,,,1.0,2.0
22407,5.0,4.0,,,,,,,1.0,1.0
22408,5.0,4.0,,,,,,,1.0,1.0
22409,6.0,4.0,,,,,,,1.0,0.0
22410,6.0,4.0,,,,,,,1.0,3.0
22411,6.0,5.0,,,,,,,1.0,0.0
22412,6.0,4.0,,,,,,,1.0,2.0
22413,6.0,3.0,,,,,,,1.0,1.0
22414,6.0,3.0,,,,,,,1.0,1.0
22415,6.0,4.0,,,,,,,1.0,1.0
22416,6.0,3.0,,,,,,,1.0,0.0
22417,6.0,3.0,,,,,,,1.0,0.0
22418,6.0,3.0,,,,,,,1.0,3.0
22419,6.0,3.0,,,,,,,1.0,2.0
22420,5.0,3.0,,,5.0,5.0,,,1.0,2.0
22421,6.0,3.0,,,,,,,1.0,3.0
22422,6.0,4.0,,,,,,,1.0,3.0
22423,6.0,4.0,,,,,,,1.0,3.0
22424,6.0,4.0,6.0,6.0,,,,,1.0,0.0
22425,6.0,4.0,6.0,6.0,,,,,1.0,0.0
22426,6.0,5.0,6.0,5.0,6.0,6.0,,,1.0,1.0
22427,6.0,4.0,6.0,4.0,6.0,6.0,,,1.0,1.0
22428,6.0,4.0,6.0,4.0,6.0,6.0,,,1.0,1.0
22429,5.0,4.0,5.0,4.0,,,,,2.0,1.0
22430,5.0,3.0,5.0,5.0,,,,,2.0,2.0
22431,5.0,4.0,5.0,4.0,5.0,5.0,,,2.0,1.0
22432,4.0,4.0,,,,,,,1.0,1.0
22433,4.0,5.0,4.0,3.0,6.0,5.0,,,1.0,1.0
22434,5.0,5.0,,,5.0,5.0,,,1.0,1.0
22435,5.0,4.0,,,,,,,1.0,1.0
22436,5.0,4.0,,,,,,,1.0,1.0
22437,5.0,3.0,5.0,2.0,,,,,1.0,1.0
22438,5.0,2.0,6.0,2.0,,,,,1.0,1.0
22439,4.0,2.0,5.0,2.0,,,4.0,2.0,0.0,1.0
22440,3.0,2.0,5.0,2.0,,,,,0.0,1.0
22441,3.0,1.0,5.0,1.0,,,5.0,1.0,0.0,1.0
22442,3.0,0.0,5.0,0.0,,,,,0.0,1.0
22443,2.0,0.0,6.0,0.0,,,,,0.0,1.0
22444,2.0,0.0,5.0,0.0,,,,,0.0,1.0
22445,2.0,1.0,,,,,,,0.0,1.0
22446,2.0,2.0,,,,,,,0.0,1.0
22447,3.0,2.0,3.0,0.0,,,,,0.0,1.0
22448,3.0,3.0,,,,,,,0.0,2.0
22449,3.0,4.0,3.0,0.0,,,,,1.0,2.0
22450,3.0,4.0,,,,,,,0.0,1.0
22451,3.0,4.0,,,,,,,0.0,2.0
22452,3.0,3.0,,,,,,,0.0,2.0
22453,3.0,4.0,3.0,2.0,,,,,1.0,2.0
22454,2.0,4.0,,,,,,,0.0,2.0
22455,2.0,3.0,4.0,3.0,,,,,0.0,0.0
22456,2.0,2.0,,,3.0,2.0,,,0.0,3.0
22457,2.0,3.0,3.0,3.0,,,,,0.0,2.0
22458,2.0,4.0,3.0,4.0,,,,,0.0,3.0
22459,1.0,4.0,3.0,4.0,,,,,0.0,3.0
22460,0.0,4.0,,,,,,,1.0,0.0
22461,1.0,4.0,,,1.0,1.0,,,0.0,3.0
22462,1.0,4.0,,,1.0,2.0,,,0.0,0.0
22463,0.0,4.0,,,,,,,1.0,3.0
22464,0.0,4.0,,,,,,,1.0,2.0
22465,0.0,3.0,0.0,3.0,,,,,1.0,2.0
22466,0.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0
22467,0.0,3.0,0.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0
22468,0.0,3.0,,,4.0,3.0,5.0,3.0,1.0,2.0
22469,0.0,3.0,0.0,2.0,,,,,1.0,2.0
22470,0.0,3.0,0.0,1.0,,,,,1.0,2.0
22471,1.0,3.0,,,4.0,3.0,,,0.0,2.0
22472,2.0,3.0,,,5.0,3.0,,,0.0,2.0
22473,2.0,4.0,,,,,,,0.0,2.0
22474,1.0,4.0,,,,,,,0.0,2.0
22475,2.0,4.0,,,3.0,4.0,,,0.0,2.0
22476,2.0,5.0,,,3.0,5.0,,,0.0,1.0
22477,1.0,5.0,1.0,3.0,3.0,5.0,,,0.0,1.0
22478,1.0,6.0,1.0,2.0,,,,,0.0,1.0
22479,0.0,6.0,,,,,,,2.0,1.0
22480,0.0,6.0,,,,,,,2.0,1.0
22481,0.0,6.0,,,,,,,2.0,1.0
22482,1.0,6.0,,,,,,,0.0,1.0
22483,1.0,6.0,,,,,,,0.0,0.0
22484,1.0,6.0,,,,,,,0.0,2.0
22485,2.0,6.0,,,2.0,2.0,,,0.0,2.0
22486,2.0,5.0,2.0,3.0,2.0,3.0,,,1.0,0.0
22487,3.0,5.0,,,,,,,1.0,2.0
22488,3.0,5.0,,,3.0,2.0,,,1.0,2.0
22489,3.0,4.0,,,3.0,2.0,,,1.0,2.0
22490,3.0,5.0,,,3.0,3.0,,,1.0,1.0
22491,3.0,6.0,,,,,,,0.0,2.0
22492,3.0,6.0,,,,,,,0.0,1.0
22493,3.0,6.0,,,3.0,4.0,,,0.0,1.0
22494,4.0,6.0,,,,,,,0.0,1.0
22495,3.0,6.0,,,,,,,0.0,1.0
22496,3.0,6.0,,,,,,,0.0,1.0
22497,2.0,6.0,2.0,1.0,5.0,6.0,,,0.0,1.0
22498,1.0,6.0,,,6.0,6.0,,,0.0,1.0
22499,1.0,6.0,,,6.0,6.0,,,0.0,1.0
22500,1.0,5.0,,,,,,,0.0,1.0
22501,1.0,4.0,,,,,,,0.0,1.0
22502,1.0,4.0,,,,,,,1.0,2.0
22503,1.0,4.0,1.0,3.0,,,,,1.0,2.0
22504,1.0,4.0,,,,,,,1.0,2.0
22505,1.0,5.0,,,6.0,5.0,,,1.0,2.0
22506,2.0,5.0,2.0,3.0,,,,,1.0,2.0
22507,2.0,6.0,2.0,2.0,,,,,0.0,2.0
22508,2.0,6.0,2.0,3.0,6.0,6.0,,,0.0,2.0
22509,2.0,6.0,2.0,4.0,,,,,0.0,2.0
22510,2.0,5.0,2.0,4.0,5.0,5.0,,,1.0,2.0
22511,2.0,4.0,2.0,3.0,,,,,1.0,1.0
22512,3.0,4.0,,,,,,,1.0,2.0
22513,3.0,5.0,3.0,3.0,,,,,1.0,2.0
22514,3.0,4.0,,,4.0,4.0,,,0.0,1.0
22515,2.0,4.0,4.0,4.0,,,,,0.0,3.0
22516,1.0,4.0,,,4.0,4.0,,,0.0,3.0
22517,1.0,3.0,,,,,6.0,3.0,0.0,0.0
22518,0.0,3.0,,,,,6.0,3.0,1.0,3.0
22519,0.0,3.0,,,,,5.0,3.0,1.0,3.0
22520,0.0,2.0,,,,,5.0,2.0,1.0,3.0
22521,0.0,1.0,,,,,,,3.0,0.0
22522,0.0,1.0,,,,,,,3.0,0.0
22523,0.0,0.0,,,,,,,1.0,3.0
22524,0.0,1.0,,,,,,,3.0,3.0
22525,0.0,2.0,,,,,,,1.0,3.0
22526,1.0,2.0,,,,,,,0.0,2.0
22527,0.0,2.0,,,,,,,1.0,0.0
22528,0.0,1.0,,,,,,,1.0,0.0
22529,0.0,1.0,,,,,,,1.0,1.0
22530,1.0,1.0,,,,,,,0.0,0.0
22531,0.0,1.0,,,,,4.0,1.0,1.0,0.0
22532,0.0,1.0,,,,,5.0,1.0,1.0,0.0
22533,0.0,1.0,,,,,,,1.0,0.0
22534,0.0,2.0,,,,,,,1.0,0.0
22535,1.0,2.0,,,,,,,0.0,0.0
22536,1.0,1.0,,,,,5.0,1.0,0.0,2.0
22537,0.0,1.0,,,,,6.0,1.0,1.0,2.0
22538,0.0,1.0,,,,,6.0,1.0,1.0,2.0
22539,1.0,1.0,,,,,,,0.0,2.0
22540,0.0,1.0,,,,,,,3.0,2.0
22541,0.0,1.0,,,,,,,3.0,1.0
22542,0.0,0.0,,,,,,,1.0,1.0
22543,0.0,1.0,,,,,,,3.0,0.0
22544,0.0,2.0,,,,,4.0,2.0,1.0,0.0
22545,0.0,3.0,,,,,,,1.0,0.0
22546,0.0,4.0,,,,,,,1.0,0.0
22547,0.0,5.0,,,,,,,1.0,0.0
22548,0.0,5.0,,,1.0,5.0,,,1.0,0.0
22549,1.0,5.0,,,1.0,6.0,,,1.0,0.0
22550,2.0,5.0,,,2.0,6.0,,,1.0,0.0
22551,1.0,5.0,,,1.0,6.0,,,1.0,0.0
22552,1.0,6.0,6.0,6.0,2.0,6.0,,,0.0,0.0
22553,1.0,5.0,,,2.0,5.0,,,0.0,0.0
22554,1.0,6.0,,,,,,,0.0,0.0
22555,1.0,5.0,4.0,5.0,,,,,1.0,0.0
22556,1.0,6.0,,,1.0,6.0,,,0.0,0.0
22557,1.0,5.0,4.0,5.0,,,,,1.0,0.0
22558,1.0,5.0,4.0,5.0,2.0,5.0,,,1.0,0.0
22559,0.0,5.0,,,2.0,5.0,,,1.0,0.0
22560,0.0,4.0,3.0,4.0,,,,,1.0,1.0
22561,0.0,3.0,,,,,,,1.0,1.0
22562,1.0,3.0,2.0,3.0,1.0,6.0,,,0.0,1.0
22563,0.0,3.0,3.0,3.0,,,,,1.0,0.0
22564,0.0,3.0,,,,,,,1.0,0.0
22565,1.0,3.0,,,1.0,3.0,,,1.0,0.0
22566,2.0,3.0,,,,,,,1.0,0.0
22567,1.0,3.0,,,1.0,2.0,,,1.0,0.0
22568,1.0,2.0,4.0,2.0,1.0,2.0,,,1.0,0.0
22569,1.0,3.0,,,1.0,2.0,1.0,0.0,1.0,0.0
22570,1.0,4.0,,,1.0,2.0,1.0,1.0,1.0,0.0
22571,1.0,5.0,,,,,,,1.0,0.0
22572,1.0,6.0,,,,,1.0,1.0,0.0,0.0
22573,1.0,6.0,,,,,1.0,0.0,0.0,0.0
22574,0.0,6.0,,,0.0,2.0,,,2.0,0.0
22575,0.0,6.0,,,,,,,2.0,0.0
22576,0.0,6.0,,,,,,,2.0,0.0
22577,0.0,5.0,,,,,,,1.0,0.0
22578,0.0,5.0,,,,,,,1.0,0.0
22579,0.0,4.0,,,,,,,1.0,0.0
22580,1.0,4.0,,,1.0,0.0,,,1.0,0.0
22581,2.0,4.0,,,2.0,0.0,2.0,2.0,1.0,0.0
22582,2.0,4.0,,,2.0,1.0,2.0,3.0,1.0,0.0
22583,2.0,5.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0
22584,3.0,5.0,,,,,3.0,2.0,1.0,0.0
22585,4.0,5.0,,,,,,,1.0,0.0
22586,5.0,5.0,,,,,,,1.0,0.0
22587,4.0,5.0,,,,,4.0,3.0,1.0,0.0
22588,4.0,6.0,,,,,4.0,2.0,0.0,0.0
22589,3.0,6.0,3.0,1.0,,,,,0.0,0.0
22590,2.0,6.0,,,,,,,0.0,0.0
22591,2.0,6.0,2.0,0.0,,,,,0.0,0.0
22592,1.0,6.0,,,,,,,0.0,0.0
22593,2.0,6.0,2.0,0.0,,,,,0.0,0.0
22594,2.0,6.0,,,,,,,0.0,0.0
22595,3.0,6.0,,,,,,,0.0,0.0
22596,3.0,6.0,,,,,,,0.0,0.0
22597,2.0,6.0,,,,,,,0.0,0.0
22598,2.0,5.0,,,,,2.0,1.0,1.0,0.0
22599,2.0,5.0,,,,,,,1.0,3.0
22600,1.0,5.0,1.0,2.0,1.0,2.0,,,1.0,0.0
22601,2.0,5.0,,,,,2.0,2.0,1.0,3.0
22602,2.0,4.0,,,,,,,1.0,3.0
22603,1.0,4.0,1.0,2.0,,,1.0,3.0,1.0,0.0
22604,0.0,4.0,0.0,2.0,0.0,1.0,,,1.0,3.0
22605,0.0,5.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0
22606,1.0,5.0,,,,,,,1.0,3.0
22607,2.0,5.0,,,,,,,1.0,3.0
22608,2.0,5.0,1.0,5.0,,,,,1.0,3.0
22609,1.0,5.0,1.0,4.0,,,,,1.0,0.0
22610,1.0,6.0,1.0,5.0,,,1.0,2.0,0.0,0.0
22611,0.0,6.0,0.0,5.0,0.0,4.0,,,2.0,3.0
22612,0.0,6.0,0.0,5.0,0.0,4.0,,,2.0,3.0
22613,0.0,5.0,0.0,4.0,,,,,1.0,2.0
22614,0.0,5.0,0.0,4.0,,,2.0,5.0,1.0,2.0
22615,1.0,5.0,,,,,,,0.0,2.0
22616,2.0,5.0,,,,,,,2.0,2.0
22617,2.0,5.0,,,,,,,2.0,2.0
22618,3.0,5.0,,,3.0,4.0,,,2.0,2.0
22619,2.0,5.0,,,,,1.0,5.0,2.0,2.0
22620,2.0,4.0,,,5.0,4.0,2.0,5.0,3.0,2.0
22621,2.0,5.0,,,,,1.0,5.0,2.0,2.0
22622,2.0,5.0,,,,,1.0,5.0,2.0,2.0
22623,2.0,5.0,,,,,1.0,5.0,2.0,2.0
22624,1.0,5.0,1.0,2.0,,,1.0,6.0,3.0,2.0
22625,2.0,5.0,,,,,2.0,6.0,3.0,2.0
22626,2.0,5.0,,,,,2.0,5.0,0.0,2.0
22627,2.0,5.0,,,,,2.0,4.0,1.0,2.0
22628,3.0,5.0,,,,,3.0,4.0,1.0,2.0
22629,3.0,5.0,3.0,3.0,,,3.0,3.0,1.0,1.0
22630,3.0,4.0,3.0,3.0,3.0,4.0,,,1.0,1.0
22631,4.0,4.0,4.0,3.0,2.0,4.0,,,1.0,0.0
22632,4.0,5.0,,,,,,,1.0,1.0
22633,5.0,5.0,,,3.0,5.0,,,2.0,1.0
22634,6.0,5.0,,,3.0,5.0,,,1.0,1.0
22635,6.0,4.0,,,,,,,1.0,1.0
22636,6.0,4.0,,,,,,,1.0,1.0
22637,6.0,3.0,,,,,,,1.0,1.0
22638,6.0,3.0,,,,,,,1.0,1.0
22639,5.0,3.0,,,3.0,3.0,,,2.0,1.0
22640,5.0,4.0,,,3.0,4.0,,,2.0,1.0
22641,6.0,4.0,,,3.0,4.0,,,1.0,1.0
22642,6.0,4.0,,,3.0,4.0,,,1.0,1.0
22643,6.0,4.0,,,,,,,1.0,1.0
22644,5.0,4.0,,,,,,,1.0,1.0
22645,5.0,4.0,,,,,,,1.0,1.0
22646,5.0,4.0,,,,,,,1.0,1.0
22647,5.0,5.0,,,,,,,1.0,1.0
22648,6.0,5.0,,,,,,,1.0,1.0
22649,6.0,5.0,,,,,,,1.0,1.0
22650,5.0,5.0,,,4.0,5.0,,,1.0,1.0
22651,4.0,5.0,,,3.0,5.0,4.0,0.0,1.0,1.0
22652,4.0,5.0,,,3.0,5.0,4.0,0.0,1.0,1.0
22653,3.0,5.0,,,3.0,6.0,,,1.0,1.0
22654,2.0,5.0,,,2.0,6.0,,,1.0,1.0
22655,2.0,4.0,,,2.0,5.0,,,0.0,1.0
22656,1.0,4.0,1.0,0.0,,,,,0.0,1.0
22657,1.0,4.0,,,,,,,1.0,1.0
22658,2.0,4.0,,,2.0,6.0,,,1.0,1.0
22659,1.0,4.0,,,,,,,0.0,1.0
22660,1.0,3.0,,,,,,,0.0,1.0
22661,2.0,3.0,,,,,,,1.0,1.0
22662,2.0,4.0,,,,,,,1.0,1.0
22663,2.0,4.0,,,,,,,1.0,1.0
22664,1.0,4.0,,,,,,,1.0,1.0
22665,2.0,4.0,2.0,2.0,2.0,6.0,,,1.0,1.0
22666,2.0,3.0,2.0,1.0,,,2.0,2.0,1.0,1.0
22667,2.0,4.0,,,,,2.0,2.0,1.0,1.0
22668,3.0,4.0,3.0,1.0,,,,,1.0,1.0
22669,4.0,4.0,,,4.0,5.0,,,1.0,1.0
